ID_cliente;Nobre_cliente;Veces alojamiento;Aloj suma PAX;Aloj prom PAX;Aloj suma NOCHES;Aloj prom NOCHES;Aloj suma VALOR PAX;Aloj prom VALOR PAX2;Aloj suma VR EVENTO;Aloj prom VR EVENTO2;Veces pasadia;Pasadia sum PAX;Pasadia prom PAX;Pasadia sum NOCHES;Pasadia prom NOCHES;Pasadia sum VALOR PAX;Pasadia prom VALOR PAX2;Pasadia sum VR EVENTO;Pasadia prom VR EVENTO2;Veces sin salon;Sin salon sum PAX;Sin salon prom  PAX;Sin salon sum NOCHES;Sin salon prom  NOCHES;Sin salon sum VALOR PAX;Sin salon prom  VALOR PAX2;Sin salon sum VR EVENTO;Sin salon prom  VR EVENTO2;Total veces;Total PAX;Total prom PAX;Total noches;Prom noches;Total val PAX;Promedio valor PAX;Total hotel;Promedio hotel
8736598;Tipo_P_313;1;139;139;3;3;0;0;118326094;118326094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;139;139;3;3;0;0;118326094;118326094
8736656;Tipo_P_4468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;990000;990000;1;0;0;0;0;0;0;990000;990000
8736659;Tipo_P_249;1;4;4;2;2;242900;242900;1943200;1943200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;2;2;242900;242900;1943200;1943200
8740435;Tipo_P_1655;1;0;0;1;1;0;0;5866354;5866354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5866354;5866354
8745885;Tipo_P_673;1;74;74;3;3;163372;163372;40751584;40751584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;74;74;3;3;163372;163372;40751584;40751584
8753920;Tipo_P_2898;0;0;0;0;0;0;0;0;0;1;49;49;0;0;115587;115587;5663763;5663763;0;0;0;0;0;0;0;0;0;1;49;49;0;0;115587;115587;5663763;5663763
8756857;Tipo_P_686;1;22;22;2;2;258880;258880;14560220;14560220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;22;2;2;258880;258880;14560220;14560220
8760346;Tipo_N_9;1;32;32;1;1;215150;215150;9901806;9901806;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;13509992;13509992;2;32;32;2;1;215150;215150;23411798;11705899
8760750;Tipo_P_929;1;12;12;1;1;215150;215150;3342600;3342600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;12;1;1;215150;215150;3342600;3342600
8763306;Tipo_P_301;2;124;62;8;4;442230;221115;161827350;80913675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;124;62;8;4;442230;221115;161827350;80913675
8770328;Tipo_P_405;1;29;29;1;1;217703;217703;7238187;7238187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;29;1;1;217703;217703;7238187;7238187
8773348;Tipo_N_79;1;40;40;1;1;216844;216844;11797760;11797760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;40;1;1;216844;216844;11797760;11797760
8777859;Tipo_P_2759;1;0;0;2;2;0;0;10785792;10785792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;10785792;10785792
8779956;Tipo_P_596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;51;25,5;0;0;205400;102700;6686408;3343204;2;51;25,5;0;0;205400;102700;6686408;3343204
8785043;Tipo_P_366;1;0;0;0;0;0;0;7865200;7865200;1;47;47;0;0;130800;130800;6147600;6147600;0;0;0;0;0;0;0;0;0;2;47;47;0;0;130800;130800;14012800;7006400
8787351;Tipo_P_2802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;18;1;1;235133;235133;5258494;5258494;1;18;18;1;1;235133;235133;5258494;5258494
8788013;Tipo_P_64497;1;5;5;5;5;321150;321150;8028750;8028750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;5;5;321150;321150;8028750;8028750
8792350;Tipo_P_299;1;82;82;2;2;241323;241323;58608734;58608734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;82;82;2;2;241323;241323;58608734;58608734
8799889;Tipo_D_14;1;0;0;1;1;0;0;76094122;76094122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;76094122;76094122
8806284;Tipo_P_64401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4093052;4093052;1;0;0;1;1;0;0;4093052;4093052
8806512;Tipo_P_64623;1;23;23;2;2;227107;227107;15671572;15671572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23;23;2;2;227107;227107;15671572;15671572
8814972;Tipo_PN_34194;0;0;0;0;0;0;0;0;0;1;6;6;0;0;130850;130850;785100;785100;0;0;0;0;0;0;0;0;0;1;6;6;0;0;130850;130850;785100;785100
8815567;Tipo_P_502;1;5;5;1;1;229960;229960;1149800;1149800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;1;1;229960;229960;1149800;1149800
8817437;Tipo_P_341;1;66;66;3;3;170077;170077;43085846;43085846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66;66;3;3;170077;170077;43085846;43085846
8818704;Tipo_P_1520;1;0;0;2;2;0;0;6352056;6352056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;6352056;6352056
8820804;Tipo_P_4452;1;6;6;1;1;232533;232533;1452798;1452798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;6;1;1;232533;232533;1452798;1452798
8826030;Tipo_P_64431;1;3;3;2;2;0;0;1074900;1074900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;2;2;0;0;1074900;1074900
8837520;Tipo_P_187;1;16;16;3;3;242900;242900;16369700;16369700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;16;3;3;242900;242900;16369700;16369700
8837616;Tipo_P_2053;1;14;14;2;2;228250;228250;7387960;7387960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;14;2;2;228250;228250;7387960;7387960
8841706;Tipo_N_8;1;51;51;1;1;277260;277260;18654260;18654260;3;61;20,33333333;0;0;558132;186044;9795986;3265328,667;0;0;0;0;0;0;0;0;0;4;112;28;1;0,25;835392;208848;28450246;7112561,5
8844479;Tipo_P_1489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;40;0;0;99000;99000;5150338;5150338;1;40;40;0;0;99000;99000;5150338;5150338
8845029;Tipo_P_715;1;20;20;2;2;0;0;14692400;14692400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;20;2;2;0;0;14692400;14692400
8848717;Tipo_P_64595;5;253;50,6;5;1;1162186;232437,2;75128936;15025787,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;253;50,6;5;1;1162186;232437,2;75128936;15025787,2
8849420;Tipo_P_64614;1;29;29;1;1;220859;220859;7364811;7364811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;29;1;1;220859;220859;7364811;7364811
8853445;Tipo_P_70;1;51;51;1;1;208331;208331;23802789;23802789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;51;51;1;1;208331;208331;23802789;23802789
8855218;Tipo_P_738;1;15;15;1;1;187909;187909;3336135;3336135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;15;1;1;187909;187909;3336135;3336135
8860125;Tipo_P_1719;1;14;14;0;0;130850;130850;2381900;2381900;1;9;9;0;0;130850;130850;1727650;1727650;0;0;0;0;0;0;0;0;0;2;23;11,5;0;0;261700;130850;4109550;2054775
8861694;Tipo_D_27;0;0;0;0;0;0;0;0;0;1;39;39;0;0;99000;99000;6891172;6891172;1;0;0;0;0;0;0;9191822;9191822;2;39;39;0;0;99000;99000;16082994;8041497
8865783;Tipo_P_64365;1;31;31;4;4;181591;181591;23471484;23471484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31;31;4;4;181591;181591;23471484;23471484
8867109;Tipo_P_769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15595209;15595209;1;0;0;1;1;0;0;15595209;15595209
8872243;Tipo_P_292;2;809;404,5;4;2;388631;194315,5;624693502;312346751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;809;404,5;4;2;388631;194315,5;624693502;312346751
8877455;Tipo_D_62;2;39;19,5;2;1;422881;211440,5;10647199;5323599,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;39;19,5;2;1;422881;211440,5;10647199;5323599,5
8880382;Tipo_P_1446;1;61;61;1;1;216969;216969;18439809;18439809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;61;61;1;1;216969;216969;18439809;18439809
8880469;Tipo_P_1345;1;55;55;2;2;307578;307578;37988240;37988240;0;0;0;0;0;0;0;0;0;1;11;11;4;4;307275;307275;13891100;13891100;2;66;33;6;3;614853;307426,5;51879340;25939670
8880643;Tipo_PN_2;2;124;62;2;1;305183;152591,5;23342292;11671146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;124;62;2;1;305183;152591,5;23342292;11671146
8891206;Tipo_N_107;14;1147;143,375;10;0,714285714;1683182;210397,75;474410069;33886433,5;2;49;24,5;0;0;294850;147425;10192100;5096050;0;0;0;0;0;0;0;0;0;16;1196;119,6;10;0,625;1978032;197803,2;484602169;30287635,56
8892326;Tipo_N_4;1;12;12;3;3;236742;236742;10860444;10860444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;12;3;3;236742;236742;10860444;10860444
8895594;Tipo_P_812;2;0;0;3;1,5;0;0;11527130;5763565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;1,5;0;0;11527130;5763565
8897907;Tipo_D_51;1;52;52;0;0;0;0;6479272;6479272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;52;52;0;0;0;0;6479272;6479272
8900282;Tipo_PN_34052;0;0;0;0;0;0;0;0;0;2;66;33;0;0;199956;99978;6565016;3282508;0;0;0;0;0;0;0;0;0;2;66;33;0;0;199956;99978;6565016;3282508
8902893;Tipo_P_637;1;109;109;1;1;250121;250121;56305043;56305043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;109;109;1;1;250121;250121;56305043;56305043
8909361;Tipo_P_1381;2;138;69;3;1,5;241165;120582,5;23275694;11637847;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;21407552;21407552;3;138;69;5;1,666666667;241165;120582,5;44683246;14894415,33
8917213;Tipo_P_1730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;4644592;2322296;2;0;0;2;1;0;0;4644592;2322296
8931072;Tipo_P_345;1;66;66;3;3;0;0;45295584;45295584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66;66;3;3;0;0;45295584;45295584
8931761;Tipo_P_1703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5150338;5150338;1;0;0;0;0;0;0;5150338;5150338
8932416;Tipo_P_64795;1;73;73;2;2;151878;151878;50209788;50209788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;73;73;2;2;151878;151878;50209788;50209788
8935074;Tipo_P_2839;0;0;0;0;0;0;0;0;0;1;16;16;0;0;205850;205850;3293600;3293600;0;0;0;0;0;0;0;0;0;1;16;16;0;0;205850;205850;3293600;3293600
8936739;Tipo_N_34;0;0;0;0;0;0;0;0;0;3;126;42;0;0;373450;124483,3333;20079229;6693076,333;1;23;23;0;0;111750;111750;3481105;3481105;4;149;37,25;0;0;485200;121300;23560334;5890083,5
8938132;Tipo_P_820;1;13;13;2;2;215150;215150;6172400;6172400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;13;2;2;215150;215150;6172400;6172400
8939736;Tipo_P_725;1;37;37;2;2;231032;231032;23164368;23164368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37;37;2;2;231032;231032;23164368;23164368
8954817;Tipo_PN_34436;0;0;0;0;0;0;0;0;0;1;6;6;0;0;54611;54611;327666;327666;0;0;0;0;0;0;0;0;0;1;6;6;0;0;54611;54611;327666;327666
8960368;Tipo_P_1340;1;60;60;2;2;291369;291369;35371130;35371130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;60;60;2;2;291369;291369;35371130;35371130
8962479;Tipo_P_2797;1;27;27;1;1;215150;215150;5809050;5809050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27;27;1;1;215150;215150;5809050;5809050
8964387;Tipo_N_1;3;283;141,5;7;2,333333333;488814;244407;237005131;79001710,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;283;141,5;7;2,333333333;488814;244407;237005131;79001710,33
8971050;Tipo_P_355;2;0;0;3;1,5;0;0;30213007;15106503,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;1,5;0;0;30213007;15106503,5
8980553;Tipo_P_64478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1898596;1898596;1;0;0;0;0;0;0;1898596;1898596
8982847;Tipo_P_1711;1;18;18;1;1;218233;218233;5010394;5010394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;18;1;1;218233;218233;5010394;5010394
8983523;Tipo_P_64406;1;20;20;1;1;243700;243700;5934000;5934000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;20;1;1;243700;243700;5934000;5934000
8983526;Tipo_P_3900;0;0;0;0;0;0;0;0;0;1;17;17;0;0;130850;130850;2224450;2224450;0;0;0;0;0;0;0;0;0;1;17;17;0;0;130850;130850;2224450;2224450
8986630;Tipo_P_601;3;134;44,66666667;9;3;325713;162856,5;104736237;34912079;1;6;6;0;0;122834;122834;737004;737004;0;0;0;0;0;0;0;0;0;4;140;35;9;2,25;448547;149515,6667;105473241;26368310,25
8990514;Tipo_D_4;1;137;137;1;1;0;0;51959685;51959685;1;38;38;0;0;111750;111750;8042701;8042701;0;0;0;0;0;0;0;0;0;2;175;87,5;1;0,5;111750;111750;60002386;30001193
8998572;Tipo_P_64664;1;181;181;1;1;234135;234135;96161255;96161255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;181;181;1;1;234135;234135;96161255;96161255
9004672;Tipo_P_1384;0;0;0;0;0;0;0;0;0;1;44;44;0;0;99000;99000;6208000;6208000;2;21;21;0;0;135800;135800;26446515;13223257,5;3;65;32,5;0;0;234800;117400;32654515;10884838,33
9005089;Tipo_P_592;1;74;74;3;3;220317;220317;73234574;73234574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;74;74;3;3;220317;220317;73234574;73234574
9007571;Tipo_N_24;5;88;44;21;4,2;349290;174645;232427820;46485564;0;0;0;0;0;0;0;0;0;1;53;53;6;6;239064;239064;89590336;89590336;6;141;47;27;4,5;588354;196118;322018156;53669692,67
9010331;Tipo_P_1336;2;112;112;2;1;222109;222109;95800077;47900038,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;112;112;2;1;222109;222109;95800077;47900038,5
9012795;Tipo_P_47;1;15;15;2;2;0;0;9370500;9370500;0;0;0;0;0;0;0;0;0;1;11;11;2;2;300200;300200;7277600;7277600;2;26;13;4;2;300200;300200;16648100;8324050
9018296;Tipo_P_148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;53;53;2;2;272181;272181;38527580;38527580;1;53;53;2;2;272181;272181;38527580;38527580
9018551;Tipo_P_2769;1;16;16;2;2;0;0;9148476;9148476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;16;2;2;0;0;9148476;9148476
9026525;Tipo_P_614;3;180;90;4;1,333333333;231400;231400;87694820;29231606,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;180;90;4;1,333333333;231400;231400;87694820;29231606,67
9036396;Tipo_PN_34179;1;66;66;2;2;181856;181856;24064992;24064992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66;66;2;2;181856;181856;24064992;24064992
9041379;Tipo_P_612;1;96;96;2;2;199725;199725;62349250;62349250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;96;96;2;2;199725;199725;62349250;62349250
9042534;Tipo_P_138;1;380;380;2;2;246400;246400;221936216;221936216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;380;380;2;2;246400;246400;221936216;221936216
9043160;Tipo_P_4428;1;0;0;1;1;0;0;3189000;3189000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;3189000;3189000
9043200;Tipo_P_64766;1;33;33;2;2;197689;197689;13047474;13047474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;33;2;2;197689;197689;13047474;13047474
9051819;Tipo_P_703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;19;3;3;254726;254726;16441856;16441856;1;19;19;3;3;254726;254726;16441856;16441856
9061316;Tipo_P_957;1;19;19;1;1;232676;232676;5388344;5388344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;19;1;1;232676;232676;5388344;5388344
9068377;Tipo_P_154;4;474;118,5;4;1;860600;215150;135367200;33841800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;474;118,5;4;1;860600;215150;135367200;33841800
9073811;Tipo_N_20;2;0;0;0;0;0;0;10687218;5343609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;10687218;5343609
9076095;Tipo_D_23;1;69;69;1;1;217563;217563;20359253;20359253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;69;69;1;1;217563;217563;20359253;20359253
9076409;Tipo_N_117;2;68;34;4;2;442766;221383;50476010;25238005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;68;34;4;2;442766;221383;50476010;25238005
9077617;Tipo_P_325;2;181;90,5;2;1;440447;220223,5;81257196;40628598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;181;90,5;2;1;440447;220223,5;81257196;40628598
9079994;Tipo_P_64351;1;40;40;2;2;270750;270750;21660000;21660000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;40;2;2;270750;270750;21660000;21660000
9080413;Tipo_P_29;1;123;123;1;1;0;0;43484199;43484199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;123;123;1;1;0;0;43484199;43484199
9105206;Tipo_P_64869;1;0;0;1;1;0;0;886500;886500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;886500;886500
9107842;Tipo_P_64535;1;191;191;3;3;208689;208689;140675320;140675320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;191;191;3;3;208689;208689;140675320;140675320
9109331;Tipo_P_64676;1;114;114;3;3;245608;245608;129027036;129027036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;114;114;3;3;245608;245608;129027036;129027036
9109385;Tipo_P_617;1;100;100;4;4;161382;161382;77479800;77479800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100;100;4;4;161382;161382;77479800;77479800
9111016;Tipo_P_1382;3;68;34;5;1,666666667;404890;202445;30987200;10329066,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;68;34;5;1,666666667;404890;202445;30987200;10329066,67
9111069;Tipo_P_1398;1;51;51;2;2;224692;224692;26970084;26970084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;51;51;2;2;224692;224692;26970084;26970084
9115904;Tipo_P_332;1;3;3;2;2;0;0;1074900;1074900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;2;2;0;0;1074900;1074900
9118317;Tipo_N_19;1;57;57;2;2;167206;167206;27267106;27267106;1;43;43;2;2;196735;196735;22534758;22534758;0;0;0;0;0;0;0;0;0;2;100;50;4;2;363941;181970,5;49801864;24900932
9125408;Tipo_P_64880;0;0;0;0;0;0;0;0;0;1;24;24;0;0;155365;155365;3728760;3728760;0;0;0;0;0;0;0;0;0;1;24;24;0;0;155365;155365;3728760;3728760
9128903;Tipo_PN_34110;3;90;30;3;1;660539;220179,6667;30980891;10326963,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;90;30;3;1;660539;220179,6667;30980891;10326963,67
9130657;Tipo_P_1630;1;20;20;1;1;266050;266050;6731000;6731000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;20;1;1;266050;266050;6731000;6731000
9137958;Tipo_P_64651;1;34;34;1;1;0;0;14506326;14506326;0;0;0;0;0;0;0;0;0;3;132;44;4;1,333333333;854845;284948,3333;81470696;27156898,67;4;166;41,5;5;1,25;854845;284948,3333;95977022;23994255,5
9144466;Tipo_P_93;3;0;0;6;2;0;0;2914800;971600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;6;2;0;0;2914800;971600
9144611;Tipo_P_1644;1;23;23;0;0;130850;130850;3372550;3372550;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2854555;2854555;2;23;23;0;0;130850;130850;6227105;3113552,5
9144649;Tipo_N_73;4;452;226;4;1;295323;147661,5;177420888;44355222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;452;226;4;1;295323;147661,5;177420888;44355222
9146345;Tipo_P_18248;0;0;0;0;0;0;0;0;0;1;20;20;0;0;99000;99000;1980000;1980000;0;0;0;0;0;0;0;0;0;1;20;20;0;0;99000;99000;1980000;1980000
9146409;Tipo_P_37;1;41;41;1;1;220956;220956;10553696;10553696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;41;41;1;1;220956;220956;10553696;10553696
9147880;Tipo_P_21;2;112;112;1;0,5;216967;216967;43119304;21559652;4;214;53,5;0;0;388950;97237,5;28075000;7018750;0;0;0;0;0;0;0;0;0;6;326;65,2;1;0,166666667;605917;121183,4;71194304;11865717,33
9148971;Tipo_P_674;1;17;17;3;3;217176;217176;11075976;11075976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;17;3;3;217176;217176;11075976;11075976
9151495;Tipo_P_1349;5;112;56;5;1;377281;188640,5;36658599;7331719,8;0;0;0;0;0;0;0;0;0;1;82;82;1;1;185682;185682;25990175;25990175;6;194;64,66666667;6;1;562963;187654,3333;62648774;10441462,33
9160806;Tipo_P_727;2;48;24;3;1,5;437175;218587,5;23508610;11754305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;48;24;3;1,5;437175;218587,5;23508610;11754305
9163220;Tipo_PN_34155;0;0;0;0;0;0;0;0;0;1;33;33;0;0;312928;312928;10326624;10326624;0;0;0;0;0;0;0;0;0;1;33;33;0;0;312928;312928;10326624;10326624
9164196;Tipo_PN_34258;1;65;65;2;2;218282;218282;34069160;34069160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;65;65;2;2;218282;218282;34069160;34069160
9170954;Tipo_P_631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;30;2;2;250396;250396;18964874;18964874;1;30;30;2;2;250396;250396;18964874;18964874
9174470;Tipo_P_98;1;30;30;1;1;169816;169816;9974780;9974780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;30;1;1;169816;169816;9974780;9974780
9175420;Tipo_P_909;0;0;0;0;0;0;0;0;0;1;39;39;0;0;127217;127217;6961553;6961553;0;0;0;0;0;0;0;0;0;1;39;39;0;0;127217;127217;6961553;6961553
9175697;Tipo_P_64761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;358100;358100;358100;358100;1;1;1;1;1;358100;358100;358100;358100
9184611;Tipo_P_58;1;9;9;2;2;233240;233240;7120520;7120520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;9;2;2;233240;233240;7120520;7120520
9185151;Tipo_P_321;1;58;58;2;2;0;0;34652496;34652496;0;0;0;0;0;0;0;0;0;1;59;59;2;2;234203;234203;33611727;33611727;2;117;58,5;4;2;234203;234203;68264223;34132111,5
9187883;Tipo_P_74;1;60;60;0;0;130850;130850;19406200;19406200;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6164538;6164538;2;60;60;0;0;130850;130850;25570738;12785369
9191272;Tipo_P_962;2;12;12;2;1;107600;107600;3848820;1924410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;12;2;1;107600;107600;3848820;1924410
9195713;Tipo_P_935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;5974380;5974380;1;0;0;2;2;0;0;5974380;5974380
9200141;Tipo_P_650;1;50;50;2;2;202425;202425;25572500;25572500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;50;2;2;202425;202425;25572500;25572500
9208624;Tipo_P_870;0;0;0;0;0;0;0;0;0;1;22;22;0;0;111750;111750;3757266;3757266;1;0;0;0;0;0;0;3696871;3696871;2;22;22;0;0;111750;111750;7454137;3727068,5
9221621;Tipo_P_593;2;71;35,5;9;4,5;396208;198104;73090519;36545259,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;71;35,5;9;4,5;396208;198104;73090519;36545259,5
9224334;Tipo_P_744;1;0;0;2;2;0;0;7349600;7349600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;7349600;7349600
9225093;Tipo_P_606;1;106;106;3;3;0;0;92744592;92744592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;106;106;3;3;0;0;92744592;92744592
9225218;Tipo_P_64428;1;129;129;6;6;173997;173997;147432335;147432335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;129;129;6;6;173997;173997;147432335;147432335
9232054;Tipo_P_64837;0;0;0;0;0;0;0;0;0;1;40;40;0;0;70600;70600;2824000;2824000;0;0;0;0;0;0;0;0;0;1;40;40;0;0;70600;70600;2824000;2824000
9240452;Tipo_P_24306;0;0;0;0;0;0;0;0;0;1;9;9;0;0;130850;130850;1177650;1177650;0;0;0;0;0;0;0;0;0;1;9;9;0;0;130850;130850;1177650;1177650
9248617;Tipo_P_1576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8685338;8685338;1;0;0;0;0;0;0;8685338;8685338
9251778;Tipo_D_39;2;85;85;0;0;111750;111750;15799664;7899832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;85;85;0;0;111750;111750;15799664;7899832
