ID_Cliente;Nombre_cliente;CEF;CLUB 200;CLUB CAMPESTRE;CSDE;CUR;F;FUERA DE SEDE;SEDE 95;VIRTUAL;ASAMBLEAS;CAPACITACIONES;CONGRESOS;CONVENCIONES;CULTURALES;FERIAS;FIESTAS Y CELEBRACIONES;LANZAMIENTOS;OTRO;RECREATIVOS;REUNIONES;SEMINARIOS;SOCIALES;Total Eventos
8451724;Tipo_PN_34360;0;0;0;0;0;0;0;965400;0;0;0;0;0;0;0;965400;0;0;0;0;0;0;965400
8451869;Tipo_P_128;0;16674294;0;3753594;0;0;117312060;0;0;0;3753594;0;0;0;820294;23781792;0;0;34091028;75293240;0;0;137739948
8452383;Tipo_P_183;0;14927711;0;0;0;0;6626019;0;0;0;0;0;0;0;0;0;0;0;6103035;15450695;0;0;21553730
8453305;Tipo_PN_13;0;0;0;7541606;0;0;136261;0;0;0;0;0;0;0;0;0;0;0;0;7677867;0;0;7677867
8454197;Tipo_PN_34126;0;0;0;1440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1440000;0;0;1440000
8454214;Tipo_P_1925;0;0;0;0;0;0;0;1094790;0;0;0;0;0;0;0;0;0;0;0;1094790;0;0;1094790
8454239;Tipo_P_1729;0;0;0;0;0;0;0;1728000;0;0;960000;0;0;0;0;0;0;0;0;768000;0;0;1728000
8454769;Tipo_P_1559;0;0;0;107889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107889;0;0;107889
8454818;Tipo_P_2892;0;0;0;0;0;0;1997987;0;0;0;0;0;0;0;0;0;0;0;880340;1117647;0;0;1997987
8456879;Tipo_P_306;0;1156967;0;28722765;0;0;66340420;0;4814480;0;0;0;0;0;0;91429268;0;0;9367633;237731;0;0;101034632
8457876;Tipo_P_377;0;0;0;0;0;0;0;291200;0;0;0;0;0;0;0;0;0;0;0;291200;0;0;291200
8458406;Tipo_P_212;0;1647103;0;937200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2584303;0;0;2584303
8462375;Tipo_P_244;0;0;0;0;0;0;5901307;0;0;0;0;0;0;0;0;0;0;0;3508207;2393100;0;0;5901307
8462926;Tipo_PN_63;0;0;0;3906218;0;0;0;2407815;0;0;0;0;0;0;0;2407815;0;0;0;3906218;0;0;6314033
8463576;Tipo_P_3003;0;0;0;0;0;0;215160;0;0;0;0;0;0;0;0;0;0;0;0;215160;0;0;215160
8464741;Tipo_P_247;0;0;0;0;0;0;3306634;0;0;0;0;0;0;0;0;1017016;0;0;747618;1542000;0;0;3306634
8464995;Tipo_P_1819;0;0;0;592796;0;0;0;0;0;0;0;0;592796;0;0;0;0;0;0;0;0;0;592796
8465291;Tipo_P_92;0;0;0;4215433;0;0;0;0;0;0;0;0;0;0;101385;0;0;0;0;4114048;0;0;4215433
8465559;Tipo_P_1526;0;0;4671112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4671112;4671112
8466432;Tipo_P_1111;0;0;0;0;0;0;1727016;0;0;0;0;0;0;0;0;0;0;0;0;1727016;0;0;1727016
8467997;Tipo_P_774;0;0;0;7614618;0;0;0;504790;0;0;0;0;0;0;0;1412727;0;0;0;6706681;0;0;8119408
8468130;Tipo_PN_34232;0;0;0;228271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228271;228271
8468152;Tipo_P_227;0;0;0;7355399,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7355399,09;0;0;7355399,09
8468198;Tipo_P_158;0;25146538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25146538;0;0;0;25146538
8468211;Tipo_P_682;0;468958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468958;0;0;468958
8468459;Tipo_P_600;34276832;0;0;1177083;0;0;1824029;0;0;0;0;0;0;0;0;35034646;0;0;0;2243298;0;0;37277944
8470265;Tipo_PN_34317;0;0;0;0;0;0;103000;0;0;0;0;0;0;103000;0;0;0;0;0;0;0;0;103000
8472135;Tipo_N_30;0;0;0;0;0;0;228206114;0;0;0;0;0;0;0;0;45412347;0;0;1138074;181655693;0;0;228206114
8472746;Tipo_P_2217;0;0;0;291200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291200;0;0;291200
8473936;Tipo_P_238;0;0;0;0;0;0;2661180;0;0;0;0;0;0;0;0;0;0;0;0;2661180;0;0;2661180
8474470;Tipo_P_1017;0;0;912560;275378;0;0;0;0;0;0;275378;0;0;0;0;0;0;0;0;912560;0;0;1187938
8478195;Tipo_P_64454;0;0;806564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;806564;0;0;806564
8478580;Tipo_N_53;129345;0;0;3721208;0;0;121499430;0;129345;0;0;0;0;3546604;0;35246061;0;0;32216748;54469915;0;0;125479328
8478774;Tipo_P_2108;0;0;0;0;0;0;1268520;0;0;0;0;0;0;0;0;0;0;0;0;1268520;0;0;1268520
8478851;Tipo_P_1962;0;591804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;591804;0;0;0;591804
8480367;Tipo_N_89;42016807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42016807;0;0;0;0;0;0;42016807
8480395;Tipo_P_2793;0;0;0;0;0;0;5762824;0;0;0;0;0;0;0;0;0;0;0;0;5762824;0;0;5762824
8480523;Tipo_PN_34246;0;0;0;1229137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1229137;1229137
8481111;Tipo_P_846;0;0;0;0;0;0;5224203;0;0;0;0;0;0;0;0;5224203;0;0;0;0;0;0;5224203
8481124;Tipo_P_1781;0;0;0;882689;0;0;0;0;0;0;0;0;0;0;0;0;882689;0;0;0;0;0;882689
8481964;Tipo_P_45;86123;14280984,78;12432720;16450599,5;0;0;0;2573480;0;0;1288560;0;0;0;0;0;0;0;13263896;31271451,28;0;0;45823907,28
8483575;Tipo_P_64570;0;0;0;197104621,5;0;0;0;0;0;0;0;59691739,45;130097596;0;0;0;0;0;0;7315286;0;0;197104621,5
8487369;Tipo_P_17;37768469;0;0;5319348;0;0;206141086;0;0;0;0;0;0;0;0;37768469;0;0;40002426;171458008;0;0;249228903
8487410;Tipo_P_114;0;8512000;3618060;183958260;0;0;1510463802;7206400;6944490;0;0;0;0;0;908800;167008620;0;0;147475227;1405310365;0;0;1720703012
8487579;Tipo_PN_34463;0;0;0;0;0;0;376800;0;0;0;0;0;0;376800;0;0;0;0;0;0;0;0;376800
8488539;Tipo_P_2738;0;0;0;0;0;0;7056303;0;0;0;0;0;0;0;0;0;0;0;0;7056303;0;0;7056303
8490472;Tipo_P_1041;0;0;987305,2;0;0;0;0;0;0;0;767705,2;0;0;0;0;0;0;0;0;219600;0;0;987305,2
8491368;Tipo_D_5;89070930;16579484;8299552;83197758;0;714343;1810498044;5387550;27938414;0;71689937;0;0;93744915;0;642639741;0;0;399199951;820378281;14033250;0;2041686075
8492086;Tipo_P_2024;0;241849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241849;0;0;0;241849
8493298;Tipo_P_64780;0;935378;0;0;0;0;0;0;0;0;0;0;0;0;0;935378;0;0;0;0;0;0;935378
8494142;Tipo_P_1227;0;0;0;0;0;0;159390;0;0;0;0;0;0;0;0;0;0;0;0;159390;0;0;159390
8494226;Tipo_P_268;0;0;0;0;0;0;242928;0;0;0;0;0;0;0;0;0;0;0;0;242928;0;0;242928
8494494;Tipo_P_908;0;0;0;0;0;0;5114091;0;0;0;0;0;0;0;0;0;0;0;0;5114091;0;0;5114091
8494658;Tipo_P_1725;0;0;0;0;0;0;3124044;0;0;0;0;0;0;0;0;0;0;0;0;3124044;0;0;3124044
8494765;Tipo_P_64349;0;0;0;3807025;0;0;0;0;0;2043025;0;0;0;0;0;0;0;0;0;1764000;0;0;3807025
8495788;Tipo_P_262;0;2275506;0;0;0;0;0;0;0;0;0;0;0;0;0;2275506;0;0;0;0;0;0;2275506
8496421;Tipo_P_1969;0;0;563431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;563431;0;0;0;563431
8496586;Tipo_P_2263;0;0;0;291200;0;0;0;0;0;0;291200;0;0;0;0;0;0;0;0;0;0;0;291200
8498522;Tipo_P_64348;0;0;0;0;0;0;798525;0;0;0;0;0;0;0;0;0;0;0;0;798525;0;0;798525
8499165;Tipo_P_64519;0;2467898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2467898;0;0;2467898
8499265;Tipo_PN_34353;0;0;0;728000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;728000;728000
8499482;Tipo_P_6;31639616;0;0;412361050,2;0;-620620;40524880;7992777;0;0;99132924,5;150876552;0;0;81724891;0;0;0;12127480;142369535,7;5666320;0;491897703,2
8500356;Tipo_D_48;0;0;0;0;0;0;35025682;0;0;0;0;0;0;0;0;28428322;0;0;0;6597360;0;0;35025682
8501493;Tipo_P_1067;0;461160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;461160;0;0;461160
8502858;Tipo_P_3049;0;736000;0;0;0;0;113627;0;0;0;0;0;0;0;0;736000;0;0;113627;0;0;0;849627
8502969;Tipo_P_64396;0;0;7648568;1010394,84;0;0;0;0;0;0;1010394,84;0;0;0;0;0;0;0;7648568;0;0;0;8658962,84
8503835;Tipo_D_57;0;0;0;0;0;0;36981732;0;0;0;0;0;0;0;0;0;0;0;3515168;33466564;0;0;36981732
8503916;Tipo_P_3098;0;0;0;0;0;0;641256;0;0;0;0;0;0;0;0;0;0;0;0;641256;0;0;641256
8505097;Tipo_P_64516;0;0;0;1064937;0;0;0;0;0;0;1064937;0;0;0;0;0;0;0;0;0;0;0;1064937
8507064;Tipo_N_88;0;0;0;11432346;0;0;67284173;0;0;6754509;0;0;0;5299541;0;22206973;0;0;0;44455496;0;0;78716519
8507496;Tipo_P_152;0;0;0;0;0;0;7203679;0;0;0;0;0;0;0;0;0;0;0;7203679;0;0;0;7203679
8509443;Tipo_P_1103;0;0;0;291200;0;0;0;0;104982;0;0;0;0;0;0;0;0;0;396182;0;0;0;396182
8509708;Tipo_P_1156;0;0;140992;0;0;0;0;0;0;0;0;0;0;0;0;140992;0;0;0;0;0;0;140992
8509916;Tipo_P_2870;0;0;0;0;0;0;2352000;0;0;0;0;0;0;0;0;0;0;0;0;2352000;0;0;2352000
8510151;Tipo_P_303;109393282;0;0;978897;0;0;13086954;790000;0;0;0;0;0;0;0;111414532;0;0;316693;6859649;5658259;0;124249133
8510286;Tipo_P_753;0;0;0;0;0;0;18318134;0;0;0;0;0;18318134;0;0;0;0;0;0;0;0;0;18318134
8510713;Tipo_P_3025;0;0;0;0;0;0;0;960000;0;0;0;0;0;0;0;960000;0;0;0;0;0;0;960000
8513289;Tipo_D_58;0;0;0;1198890;0;0;40814191;0;0;0;675920;0;0;0;0;39686911;0;0;522970;1127280;0;0;42013081
8513446;Tipo_P_1873;0;0;2301355;0;0;0;0;0;0;0;0;0;0;0;0;2301355;0;0;0;0;0;0;2301355
8513722;Tipo_P_1031;0;0;0;654889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;654889;0;0;654889
8513799;Tipo_D_1;98033498;0;-369760;122695990;0;0;823378891;5701447;0;0;58207388;0;0;288490362;2071531;107131704;1692503;0;0;591846578;0;0;1049440066
8515462;Tipo_PN_34089;0;0;0;0;0;0;0;540000;0;0;0;0;0;0;0;0;0;0;0;540000;0;0;540000
8515859;Tipo_P_64357;0;0;0;2561300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2561300;0;0;2561300
8516338;Tipo_P_222;0;0;2532017;0;0;0;498360;0;0;0;0;0;0;0;0;498360;0;0;0;2532017;0;0;3030377
8517037;Tipo_P_25;216410;0;0;6123233;0;0;168632847;143305;0;0;464000;262;0;123000;0;36061485;0;0;16218523;122248525;0;0;175115795
8517219;Tipo_P_145;3881666;0;0;0;0;0;17428437;0;0;0;0;0;0;0;0;17282577;0;0;4027526;0;0;0;21310103
8519318;Tipo_P_64801;0;0;4209352;0;0;0;0;0;0;0;0;0;0;0;0;3322648;0;0;0;886704;0;0;4209352
8522464;Tipo_P_316;0;0;0;0;0;0;14727368;0;0;0;0;0;0;0;0;0;0;0;14727368;0;0;0;14727368
8522883;Tipo_P_64760;0;0;0;0;0;0;0;1059160;0;1059160;0;0;0;0;0;0;0;0;0;0;0;0;1059160
8523020;Tipo_P_1200;0;0;0;0;0;0;0;291200;0;0;0;0;0;0;0;0;0;0;0;291200;0;0;291200
8523813;Tipo_P_1003;0;0;0;882689;0;0;0;0;0;882689;0;0;0;0;0;0;0;0;0;0;0;0;882689
8524025;Tipo_P_2033;0;0;0;732292;0;0;0;0;0;0;291200;0;0;0;0;0;0;0;0;441092;0;0;732292
8525508;Tipo_P_24;0;0;0;4729185,24;0;0;6230055;0;0;0;1213108;0;0;0;0;0;0;0;1147304;8598828,24;0;0;10959240,24
8526174;Tipo_PN_34279;0;0;0;379159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379159;0;0;379159
8526670;Tipo_P_115;32667276;0;0;29978284;0;0;727968185;6466754,65;0;0;112209425;0;616000;75999684;0;254545889;0;0;84694082;269015419,7;0;0;797080499,7
8529422;Tipo_PN_34202;0;0;0;2163613;0;0;0;0;0;0;0;0;0;0;0;2163613;0;0;0;0;0;0;2163613
8531200;Tipo_P_188;0;0;0;0;0;0;0;291200;0;0;0;0;0;0;0;0;0;0;0;291200;0;0;291200
8531269;Tipo_P_64606;0;0;0;1830985;0;0;188616;0;0;0;0;0;0;0;0;0;0;0;188616;1830985;0;0;2019601
8532571;Tipo_P_223;0;0;0;8848085;0;0;0;291200;0;0;0;0;0;0;0;5387545;0;0;0;3751740;0;0;9139285
8532576;Tipo_P_840;0;2723640;0;0;0;0;1433193;291200;0;0;0;0;0;0;0;0;0;0;2536754;1911279;0;0;4448033
8532760;Tipo_P_64429;0;0;0;0;0;0;4928135;0;0;0;73;0;0;0;0;0;0;0;0;4928062;0;0;4928135
8533164;Tipo_P_64605;0;0;0;0;0;0;96188826;0;0;0;0;0;0;0;0;41588118;0;0;0;54600708;0;0;96188826
8533247;Tipo_P_1704;0;0;0;0;0;0;1894200;0;0;0;0;0;0;0;0;0;0;0;1894200;0;0;0;1894200
8533842;Tipo_P_64871;0;2419200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2419200;0;0;2419200
8534928;Tipo_P_1523;0;0;0;291200;0;0;5629518;0;0;0;291200;0;0;0;0;5629518;0;0;0;0;0;0;5920718
8537862;Tipo_P_1923;0;0;0;382200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382200;0;0;382200
8538242;Tipo_P_1694;0;0;0;540000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540000;0;0;540000
8539234;Tipo_P_425;0;0;0;0;0;0;1543960;0;0;0;0;0;0;0;0;0;0;0;0;1543960;0;0;1543960
8539313;Tipo_N_66;120566391,7;68376153;0;87443547,05;0;1625824;4623689735;17248800;0;0;50501111,88;0;0;157240117;150405751;1290075601;8155506,21;0;853518991;2364355993;44697380;0;4918950451
8539980;Tipo_P_64566;0;0;0;22763113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22763113;0;0;22763113
8540402;Tipo_PN_34466;0;0;0;580000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;580000;580000
8541969;Tipo_P_1342;0;0;0;12748649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12748649;0;0;12748649
8542083;Tipo_P_2104;0;528740;0;0;0;0;0;0;0;0;528740;0;0;0;0;0;0;0;0;0;0;0;528740
8543348;Tipo_P_64679;0;0;0;0;0;0;126077205;0;0;0;0;0;0;0;0;0;0;0;0;126077205;0;0;126077205
8544751;Tipo_P_42;0;10156078;0;10361503,1;0;0;39586040;0;0;0;0;0;0;1292000;0;13456379;0;0;25815489;19539753,1;0;0;60103621,1
8545108;Tipo_P_1861;0;0;0;1472685;0;0;0;0;0;0;0;0;0;0;0;1472685;0;0;0;0;0;0;1472685
8545694;Tipo_P_64444;0;0;0;0;0;0;1223280;0;0;0;0;0;0;0;0;0;0;0;0;1223280;0;0;1223280
8547118;Tipo_P_2407;0;0;0;0;0;0;25300;0;0;0;0;0;0;0;0;0;0;0;25300;0;0;0;25300
8547362;Tipo_P_414;0;0;0;0;0;0;82057;0;0;0;0;0;0;0;0;0;0;0;82057;0;0;0;82057
8549352;Tipo_P_2929;0;0;0;0;0;0;1582350;0;0;0;0;0;0;0;0;0;0;0;0;1582350;0;0;1582350
8550088;Tipo_P_1846;0;0;0;1542437;0;0;0;0;0;0;1542437;0;0;0;0;0;0;0;0;0;0;0;1542437
8550641;Tipo_P_102;0;0;1533546;0;0;0;0;0;0;0;0;0;1533546;0;0;0;0;0;0;0;0;0;1533546
8551285;Tipo_PN_67;0;0;0;4327226;0;0;0;0;0;0;0;0;0;0;0;4327226;0;0;0;0;0;0;4327226
8551692;Tipo_P_2784;0;0;0;6547226;0;0;0;0;0;0;0;0;0;0;0;4327226;0;0;0;2220000;0;0;6547226
8551903;Tipo_P_934;0;0;0;0;0;0;5387450;0;0;0;0;0;0;0;0;0;0;0;0;5387450;0;0;5387450
8552026;Tipo_P_64360;0;0;0;617479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;617479;0;0;617479
8553063;Tipo_P_667;0;0;0;0;0;0;0;3518970;0;0;0;0;0;0;0;0;0;0;0;3518970;0;0;3518970
8553075;Tipo_P_1575;0;0;0;2220000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2220000;0;0;2220000
8553200;Tipo_P_1587;0;0;0;0;0;0;0;1680000;0;0;0;0;0;0;0;1680000;0;0;0;0;0;0;1680000
8554961;Tipo_P_1849;0;0;0;753108;0;0;0;0;0;0;0;0;0;0;0;753108;0;0;0;0;0;0;753108
8555392;Tipo_P_2009;0;0;0;1302520;0;0;0;0;0;0;1302520;0;0;0;0;0;0;0;0;0;0;0;1302520
8558066;Tipo_P_64722;0;0;0;2733690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2733690;0;0;2733690
8559484;Tipo_PN_39;0;0;0;0;0;0;841500;0;0;0;0;0;0;76500;0;0;0;0;0;765000;0;0;841500
8565507;Tipo_PN_34270;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;-186150;0;0;0;908150;0;-720000;2000
8566812;Tipo_P_2052;0;0;0;0;0;0;1560000;0;0;0;0;0;0;0;0;0;0;0;0;1560000;0;0;1560000
8567682;Tipo_P_1014;0;0;0;0;0;0;2952950;0;0;0;0;0;0;0;0;0;0;0;0;2952950;0;0;2952950
8568754;Tipo_P_407;0;0;0;0;0;0;3804749;0;0;0;0;0;0;0;0;0;0;0;0;3804749;0;0;3804749
8568944;Tipo_P_2298;0;0;0;0;0;0;0;250588;0;0;0;0;0;0;0;0;0;0;0;250588;0;0;250588
8569787;Tipo_P_159;0;1335127;16892465;0;0;0;1432200;0;0;0;1704752;0;0;0;0;0;0;0;8554626;9400414;0;0;19659792
8570061;Tipo_PN_117;0;367400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367400;367400
8572600;Tipo_PN_34205;0;0;0;0;0;0;0;1094790;0;0;0;0;0;0;0;1094790;0;0;0;0;0;0;1094790
8572865;Tipo_P_2100;0;0;0;0;0;0;1291532;0;0;0;0;0;0;0;0;0;0;0;1291532;0;0;0;1291532
8574180;Tipo_PN_7;0;0;99482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99482;0;0;99482
8574704;Tipo_D_17;3466760;0;0;1341589;0;0;137999938;0;2407240;0;0;0;0;13415898;0;3466760;0;0;43862367;84470502;0;0;145215527
8575315;Tipo_P_1727;0;0;0;1500000;0;0;0;0;0;0;0;1500000;0;0;0;0;0;0;0;0;0;0;1500000
8575436;Tipo_PN_32;0;0;384480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384480;384480
8576446;Tipo_P_323;0;0;0;26104580;0;0;0;0;0;0;20391887;0;0;0;0;0;0;0;0;3283701;2428992;0;26104580
8576588;Tipo_PN_34095;0;0;0;0;0;0;157541;0;0;0;0;0;0;157541;0;0;0;0;0;0;0;0;157541
8577114;Tipo_P_815;0;0;0;0;0;0;7845375;0;0;0;0;0;0;0;0;3189729;0;0;4655646;0;0;0;7845375
8577782;Tipo_P_64805;0;0;8653207;0;0;0;0;0;0;0;8653207;0;0;0;0;0;0;0;0;0;0;0;8653207
8581008;Tipo_P_1569;0;0;0;6154435;0;0;0;0;0;0;0;0;0;0;0;0;6154435;0;0;0;0;0;6154435
8581255;Tipo_P_2923;0;0;0;0;0;0;1640100;0;0;0;0;0;0;0;0;0;0;0;0;1640100;0;0;1640100
8582203;Tipo_P_1065;0;0;0;960000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;960000;0;0;0;960000
8582414;Tipo_P_64630;0;0;0;6874468;0;0;0;0;0;0;0;0;0;0;0;67661;0;0;0;6806807;0;0;6874468
8582415;Tipo_N_15;50039275;0;0;9306264;0;0;483247396;0;0;0;9050461;0;0;4244900;0;150279227;0;0;160525124;218493223;0;0;542592935
8583239;Tipo_P_302;0;0;0;26001217;0;0;91196842;1534705;0;0;0;0;0;0;0;37271806;0;0;40217224;41243734;0;0;118732764
8583876;Tipo_P_734;0;0;0;4437670,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4437670,6;0;0;0;4437670,6
8585396;Tipo_P_1732;0;0;2128954;0;0;0;0;0;0;0;0;0;0;0;0;2128954;0;0;0;0;0;0;2128954
8585575;Tipo_P_2194;0;0;0;0;0;0;264432;0;0;0;0;0;0;0;0;0;0;0;0;264432;0;0;264432
8587688;Tipo_P_1000;0;0;0;0;0;0;796950;2253780;0;0;0;0;0;0;0;0;0;0;0;3050730;0;0;3050730
8587980;Tipo_P_1973;0;0;0;0;0;0;1315837;0;0;0;0;0;0;0;0;1315837;0;0;0;0;0;0;1315837
8588330;Tipo_P_2;242508993;0;0;15973961;0;0;2150095252;0;0;0;1395000;0;0;0;0;644945410;0;0;0;1762237796;0;0;2408578206
8588620;Tipo_P_1350;0;0;0;15195116;0;0;0;0;0;1344286;0;0;0;0;0;0;0;0;0;13850830;0;0;15195116
8589134;Tipo_P_1086;0;0;0;357000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357000;0;0;357000
8590418;Tipo_P_64784;0;0;0;0;0;0;9296232;0;0;0;0;0;0;0;0;1621509;0;0;7674723;0;0;0;9296232
8590753;Tipo_P_1634;0;0;0;3174549;0;0;0;0;0;0;1481730;0;0;0;0;0;0;0;0;1692819;0;0;3174549
8591780;Tipo_P_1146;0;0;0;0;0;0;191024;0;0;0;0;0;0;0;0;0;0;0;191024;0;0;0;191024
8595267;Tipo_P_1179;0;0;107926;0;0;0;0;0;0;0;0;0;0;0;0;107926;0;0;0;0;0;0;107926
8596481;Tipo_PN_22;0;0;2629386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2629386;2629386
8596654;Tipo_P_646;0;8854379;0;0;0;0;18077079;0;0;0;0;0;0;0;0;0;0;0;18077079;8854379;0;0;26931458
8596827;Tipo_P_1128;0;0;0;0;0;0;204542;0;0;0;0;0;0;0;0;0;0;0;204542;0;0;0;204542
8597845;Tipo_P_480;0;0;0;0;0;0;550000;0;0;0;0;0;0;0;0;0;0;0;0;550000;0;0;550000
8599275;Tipo_P_756;0;0;0;0;0;0;5242041;0;0;0;0;0;0;0;0;0;0;0;3049205;2192836;0;0;5242041
8599643;Tipo_P_2218;0;0;0;291200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291200;0;0;291200
8600602;Tipo_P_1633;0;0;0;2479478;0;0;0;0;0;0;0;0;0;0;0;2479478;0;0;0;0;0;0;2479478
8600872;Tipo_P_64568;0;0;0;0;0;0;1008789;0;0;0;0;0;0;0;0;0;0;0;0;1008789;0;0;1008789
8600911;Tipo_P_64384;0;0;0;7065621;0;0;0;5810528;0;0;4466528;0;0;0;0;0;0;0;0;5380629;3028992;0;12876149
8601086;Tipo_P_1026;0;0;0;0;0;0;550000;0;0;0;0;0;0;0;0;0;0;0;0;550000;0;0;550000
8601535;Tipo_P_2773;0;0;0;4600686;0;0;0;2054790;0;0;0;0;0;0;0;6655476;0;0;0;0;0;0;6655476
8601843;Tipo_P_1509;0;0;0;3894504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3894504;0;0;3894504
8602687;Tipo_P_64629;0;0;0;15706203;0;0;0;0;0;0;0;0;0;0;0;15706203;0;0;0;0;0;0;15706203
8603960;Tipo_P_253;0;0;0;6449092;0;0;0;0;0;0;0;0;0;0;6449092;0;0;0;0;0;0;0;6449092
8604416;Tipo_P_2002;0;0;0;937200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937200;0;0;937200
8604728;Tipo_P_118;69505501;2698300;4224255;44968362;0;0;143676338;0;0;0;0;20507520;0;0;0;105580769;0;0;67992930;70991537;0;0;265072756
8608984;Tipo_P_64530;0;0;0;441092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441092;0;0;441092
8609401;Tipo_P_64696;0;0;0;0;0;0;0;914790;0;0;0;0;0;0;0;0;0;0;0;914790;0;0;914790
8609486;Tipo_PN_34439;0;0;0;0;0;0;0;816000;0;0;0;0;0;0;0;816000;0;0;0;0;0;0;816000
8609699;Tipo_P_64394;10149313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10149313;0;0;10149313
8610095;Tipo_P_64919;0;0;824958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;824958;0;0;824958
8610604;Tipo_P_2107;0;0;0;624244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624244;0;0;624244
8611382;Tipo_PN_34099;0;0;0;773596;0;0;0;0;0;0;0;0;0;0;0;773596;0;0;0;0;0;0;773596
8613814;Tipo_P_64438;0;0;0;79960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79960;0;0;79960
8615049;Tipo_P_106;0;461160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;461160;0;0;461160
8615277;Tipo_P_174;0;1504000;2035308;0;0;0;54006837;3636360;0;0;0;0;0;0;0;44722551;0;0;7147981;9311973;0;0;61182505
8615396;Tipo_P_1639;0;0;0;146324;0;0;0;0;0;0;0;0;0;0;0;146324;0;0;0;0;0;0;146324
8615609;Tipo_PN_19;0;1981686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1981686;1981686
8616255;Tipo_P_2175;0;0;0;0;0;0;0;606596;0;0;0;0;0;0;0;0;0;0;0;606596;0;0;606596
8617004;Tipo_P_64872;0;0;0;0;0;0;668026;659864;0;0;0;0;0;0;0;1945574;0;0;0;-617684;0;0;1327890
8617119;Tipo_P_1352;0;0;0;0;0;0;536244;0;0;0;0;0;0;0;0;0;0;0;536244;0;0;0;536244
8617445;Tipo_P_64618;0;0;0;11186813,51;0;0;0;0;0;0;0;0;0;0;0;7404870;0;0;0;3781943,51;0;0;11186813,51
8617525;Tipo_P_993;0;0;0;0;0;0;424875;0;0;0;0;0;0;0;0;0;0;0;0;424875;0;0;424875
8619059;Tipo_P_2921;0;0;0;0;0;0;1658974;0;0;0;0;0;0;0;0;0;0;0;1658974;0;0;0;1658974
8621183;Tipo_P_718;0;0;0;516880;0;0;0;1271302;0;0;0;0;0;0;0;0;0;0;0;1788182;0;0;1788182
8622596;Tipo_PN_34170;0;0;1503533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1503533;1503533
8623773;Tipo_P_172;0;0;0;0;0;0;8309523;0;1246300;0;1305014;0;0;1785397;0;3030510;0;0;1611102;1823800;0;0;9555823
